,geo_id,area_land_meters,area_water_meters,int_point_lat,int_point_lon
520,13169,1020304148,3820256,33.0216636,-83.5621958
521,13021,645938978,14264344,32.8088446,-83.6941941
522,13141,1220058037,17479744,33.2692195,-83.0004653
523,13009,670027542,24802965,33.0594897,-83.2554566
524,13071,1416818776,24869747,31.1897075,-83.769773
525,13115,1320434485,22384089,34.2636918,-85.2136851
526,13039,1632512482,392476019,30.913358,-81.6420193
527,13051,1121767063,509858591,31.9804037,-81.085184
528,13029,1133242924,43792586,32.0179692,-81.4385431
529,13103,1240134674,10579329,32.3616802,-81.343372
530,13031,1750705245,32857751,32.3917111,-81.744021
531,13055,811512394,570806,34.4741785,-85.3452894
532,13293,837774874,10585407,32.8818367,-84.2922831
533,13275,1410566922,19671369,30.8646195,-83.9198155
534,13277,675699704,20460911,31.4570027,-83.5259307
535,13257,463996899,13074870,34.5529139,-83.2902156
536,13173,509026287,8423356,31.0381973,-83.0631635
537,13101,1088849470,809587,30.7140081,-82.8973758
538,13185,1287636223,34747915,30.833145,-83.2689952
539,13027,1277341272,11955761,30.8229337,-83.5819054
540,13209,624563060,9191488,32.1721081,-82.5333487
541,13279,942778662,18086323,32.1178118,-82.3306257
542,13153,973947729,9996585,32.4582875,-83.6625217
543,13225,389234752,2678497,32.5713241,-83.8319779
544,13299,2328980907,22695018,31.050881,-82.4215072
545,13229,881760420,7200741,31.353998,-82.2103703
546,15005,31057603,105764468,21.2187644,-156.9740097
547,15001,10433635363,2739472558,19.5977643,-155.5024434
548,15009,3008348847,3203294214,20.8559308,-156.6015502
549,15007,1605492324,1674244228,22.0120383,-159.7059653
550,15003,1555472299,4055017343,21.5800225,-158.1234063
551,16029,4569240762,89216879,42.7860724,-111.5442734
552,16009,2012242918,18803193,47.2184513,-116.6335414
553,16079,6830898569,13962455,47.3476935,-115.8850916
554,16059,11819910390,14109812,44.9285059,-113.8870422
555,16021,3285863793,24278857,48.7731313,-116.5246676
556,16061,1240141959,2340247,46.2363277,-116.42376
557,16003,3529648933,17359846,44.877004,-116.4616241
558,16085,9492607317,177116417,44.8559596,-115.6180612
559,16033,4566524478,2476453,44.290218,-112.3546128
560,16071,3105269253,3995237,42.1838954,-112.5204486
561,16037,12748378763,42527191,44.273351,-114.2522675
562,16035,6364412866,79592493,46.67257,-115.6535003
563,16087,3762870369,53228012,44.4482229,-116.7977917
564,16047,1888932880,12472392,42.9731849,-114.8214203
565,16007,2527123158,191364280,42.2858922,-111.3275168
566,16049,21956620022,67533572,45.849644,-115.4673371
567,16063,3111517528,11588562,42.9861805,-114.1538989
568,16011,5422897822,68476532,43.2163568,-112.3992058
569,16027,1520445185,43124146,43.6257956,-116.709058
570,16045,1449796187,12491929,44.0614727,-116.3987839
571,16015,4919826443,19104286,43.9872749,-115.7151105
572,16001,2724700350,22164062,43.4514767,-116.244376
573,16073,19860561638,74125617,42.5728508,-116.1896903
574,16067,1960610400,13928520,42.8572114,-113.6398404
575,16031,6644897847,39158605,42.282313,-113.6263276
576,16055,3205833848,184447574,47.6759658,-116.6959222
577,16013,6831708301,44657946,43.394192,-113.9553713
578,16025,2782253889,11548054,43.5025515,-114.7721349
579,16019,4832872006,88855960,43.3951708,-111.6218783
580,16023,5792473996,5259978,43.685101,-113.1776308
581,16051,2832617272,31168374,43.7969649,-112.3185879
582,16081,1163139972,2868473,43.7609939,-111.2117653
583,16069,2197139822,21252906,46.3337914,-116.7609091
584,16041,1717211132,12153472,42.1736093,-111.8229653
585,16057,2786483015,2369979,46.8189202,-116.7309737
586,16039,7964417370,68330393,43.3946984,-115.471205
587,16075,1053846155,8875236,44.00243,-116.7502379
588,16077,3635892388,99205466,42.694126,-112.844407
589,16005,2881339307,92073211,42.6929211,-112.2289819
590,16043,4827633123,83440650,44.2180909,-111.484429
591,16065,1215396310,10500895,43.788614,-111.6569925
592,16017,4489055950,478884838,48.316796,-116.6123638
593,16083,4977200216,18076679,42.352309,-114.6656386
594,16053,1547443957,13094559,42.6913953,-114.2620858
595,17153,516225217,10490502,37.2156152,-89.1277549
596,17173,1964532713,24746071,39.3849258,-88.7988615
597,17187,1404768322,1672625,40.8504412,-90.6202228
598,17045,1614400675,1565052,39.679037,-87.7471102
599,17055,1059101590,58404682,37.9918516,-88.9263215
600,17033,1149031255,5744821,39.0027865,-87.7606193
601,17193,1281999214,17833682,38.0873259,-88.1786227
602,17047,576012469,781202,38.4170954,-88.0479408
603,17039,1029678329,19492326,40.1814993,-88.9018526
604,17061,1406464906,8423898,39.3554391,-90.3876823
605,17181,1070730011,22541668,37.4856521,-89.2446391
606,17189,1457093517,3412705,38.3531405,-89.4171873
607,17135,1822726466,15458338,39.2280681,-89.4781407
608,17059,836540704,13265237,37.7686768,-88.2279642
609,17191,1848810372,4224962,38.4318573,-88.4324302
610,17079,1281043656,9334509,39.0048737,-88.1507629
611,17151,955326683,14329536,37.4171687,-88.5423737
612,17125,1396914851,62748513,40.2369926,-89.9135746
613,17085,1556385345,45789933,42.3623905,-90.2114705
614,17185,578403998,10973558,38.4458209,-87.8391674
615,17015,1153597403,55881824,42.0709,-89.9241894
616,17025,1212815740,3271820,38.7468187,-88.4823254
617,17065,1125731579,3172088,38.0852273,-88.5390093
618,17009,791828628,4144346,39.9620694,-90.7503095
619,17169,1132602885,10510632,40.1569048,-90.6134641
620,17075,2894039691,4241183,40.7488665,-87.833601
621,17157,1490194115,56150225,38.0565149,-89.8212096
622,17041,1079110176,1448702,39.766078,-88.2228656
623,17149,2153190725,45251516,39.6251059,-90.8890344
624,17051,1855567160,22931323,39.0011246,-89.0179232
625,17139,870134336,22104308,39.6368956,-88.6257259
626,17159,932484096,4874777,38.7121872,-88.0854523
627,17101,963938131,5076516,38.7189542,-87.7302207
628,17145,1144367942,13418384,38.0843809,-89.3685249
629,17023,1298554908,8771353,39.3323343,-87.7916832
630,17165,984170285,17979016,37.7515083,-88.5450236
631,17053,1257690128,1640595,40.5965386,-88.2245882
632,17017,973198204,20569928,39.9692024,-90.2457045
633,17069,459435085,10641306,37.5178517,-88.2661478
634,17113,3064600918,7801224,40.4945594,-88.8445391
635,17071,981077355,42557372,40.814471,-90.9412464
636,17003,609667772,44539209,37.1836583,-89.3495158
637,17087,890268816,12819263,37.4607092,-88.8821305
638,17199,1088349246,62460141,37.7303533,-88.9300182
639,17077,1511439610,48312227,37.7860959,-89.3812119
640,17121,1482865607,9234118,38.6482361,-88.9203624
641,17147,1137492084,754122,40.0090327,-88.5923546
642,17019,2579920046,6088510,40.1389845,-88.1969749
643,17035,895989980,2538006,39.273121,-88.2406193
644,17029,1316447134,4621015,39.5136797,-88.220782
645,17037,1635154165,8561738,41.8946125,-88.768991
646,17063,1082940535,32131734,41.2924096,-88.4010545
647,17089,1345136016,12488621,41.9395938,-88.4280395
648,17197,2164895527,34582450,41.4484742,-87.9784564
649,17031,2447357982,1786325586,41.8942937,-87.6454546
650,17043,848891774,22352081,41.8520577,-88.0860389
651,17093,829412768,5136525,41.5881403,-88.4306257
652,17111,1562786765,19872668,42.3242982,-88.452245
653,17097,1149695575,2394258736,42.326441,-87.435976
654,17183,2326634941,7531159,40.1867542,-87.7267779
655,17131,1453604361,19411909,41.2056046,-90.7417698
656,17161,1107097990,61745666,41.4684205,-90.5721252
657,17073,2131698418,6825690,41.3500209,-90.1308378
658,17115,1503684109,13406663,39.8602372,-88.9615288
659,17103,1877189067,9732924,41.7474465,-89.2993616
660,17049,1240007567,3172833,39.0479445,-88.5928488
661,17067,2055798692,53563370,40.401318,-91.1688008
662,17177,1461392067,1350223,42.3497262,-89.6659942
663,17095,1855427715,8837382,40.9309446,-90.2137921
664,17171,649542040,4814546,39.6370016,-90.4777707
665,17137,1473584099,9065256,39.7176678,-90.2050054
666,17091,1752114613,12445712,41.1395105,-87.8611165
667,17107,1600757857,2252736,40.1292768,-89.3653086
668,17109,1526339596,2012552,40.4558082,-90.6789543
669,17081,1479412106,32628685,38.3007796,-88.92421
670,17099,2940070811,33698037,41.3433407,-88.8859312
671,17011,2250935503,11472955,41.4013043,-89.5283772
672,17155,414649309,31195045,41.1989613,-89.2983474
673,17127,614453457,11901753,37.216119,-88.7056578
674,17175,746156170,684784,41.0969077,-89.7974111
675,17057,2242134871,43972444,40.4652401,-90.2022689
676,17143,1602464183,30659935,40.7859722,-89.7669933
677,17203,1366821840,38477370,40.789787,-89.2105871
678,17123,1001843226,30364348,41.0311192,-89.3423714
679,17179,1674335551,29823809,40.5080743,-89.5162598
680,17105,2702983877,5975818,40.8943761,-88.5528518
681,17001,2214804481,41776031,39.9860525,-91.1949607
682,17141,1964903717,12378959,42.041884,-89.3201764
683,17201,1329068433,15598347,42.3373957,-89.1612053
684,17007,727180620,3363818,42.3189831,-88.8242951
685,17005,985073265,6462629,38.885924,-89.4365916
686,17163,1703443126,41955024,38.4701976,-89.9285459
687,17013,657422422,77044161,39.1642619,-90.6662949
688,17119,1853152211,63999231,38.8271195,-89.9002267
689,17083,957415147,20333975,39.0801945,-90.361385
690,17027,1227502416,75634004,38.6062953,-89.4262278
691,17133,997988611,33757480,38.2779831,-90.1790777
692,17117,2235091594,12250027,39.2659138,-89.9263301
693,17129,814269350,2640418,40.0225693,-89.7941326
694,17167,2248804592,22646083,39.7568675,-89.6624251
695,17195,1771808919,31883752,41.7506733,-89.9110045
696,17021,1837569692,16227345,39.5455242,-89.2795927
697,18101,869615712,12033245,38.705322,-86.8018468
698,18117,1031794491,25417740,38.5473812,-86.489257
699,18045,1024774345,5729004,40.1212366,-87.2348725
700,18159,674797609,68028,40.3102294,-86.0562066
701,18055,1404983917,8919619,39.0471466,-87.0047712
702,18155,571525793,7177694,38.8258545,-85.029681
703,18139,1057035401,872270,39.6223785,-85.4664463
704,18181,1308306951,9166124,40.7509496,-86.8642934
705,18149,800679810,7929143,41.2844785,-86.6446359
706,18087,983236292,18318591,41.6424623,-85.4278448
707,18051,1262416968,30412007,38.3173981,-87.5805231
708,18147,1027623726,12065860,38.0096966,-87.0103746
709,18131,1123212810,2224813,41.0452718,-86.6925383
710,18135,1171656774,2420288,40.1640793,-85.0057896
711,18123,988702362,11783935,38.0814361,-86.6265397
712,18009,427559407,1298757,40.4726717,-85.3237297
713,18137,1156231106,4243112,39.1002257,-85.2604937
714,18025,791534792,8041751,38.2894327,-86.4408711
715,18075,994310119,458556,40.434956,-85.0023313
716,18049,954133353,7439336,41.0503837,-86.265006
717,18179,953341278,5596377,40.7352727,-85.2129742
718,18151,799729298,35454787,41.643467,-85.0024051
719,18033,939731962,2657419,41.4011894,-85.0001854
720,18093,1163367162,7122899,38.8398148,-86.4878198
721,18119,997911601,6566400,39.3173394,-86.8388453
722,18105,1021806936,43510632,39.1607286,-86.52331
723,18127,1082833138,268632882,41.5099144,-87.0713128
724,18073,1449563753,4428654,41.0176883,-87.1188137
725,18111,1040539828,4349506,40.9623985,-87.4021716
726,18089,1291857838,331164016,41.472247,-87.3743368
727,18161,417480644,10326434,39.6231109,-84.9251523
728,18047,995658324,17155849,39.409762,-85.0669641
729,18115,223126823,3352210,38.940527,-84.9642994
730,18029,790171242,5995931,39.14832,-84.9734976
731,18005,1054009620,6674332,39.205843,-85.8979988
732,18041,556901555,366408,39.6396552,-85.1850315
733,18107,1307030254,2067987,40.0402962,-86.8927145
734,18001,877815499,2693924,40.7457327,-84.9361303
735,18039,1199603973,12434083,41.6006928,-85.8639864
736,18163,605216607,7666148,38.0200703,-87.5861659
737,18129,1060259608,25787556,38.0276138,-87.8686526
738,18173,996664711,16155579,38.0977282,-87.2720486
739,18183,869152583,6041913,41.1364261,-85.5018918
740,18003,1702451597,7002354,41.0919086,-85.0717907
741,18023,1049119213,461117,40.305944,-86.4775665
742,18031,964946132,1955432,39.3059799,-85.499831
743,18069,991056705,13133694,40.8263938,-85.4785975
744,18057,1021354950,20951834,40.053507,-86.0217126
745,18145,1064843786,4190385,39.5241345,-85.7921742
746,18013,808043860,12025993,39.1951133,-86.2301205
747,18133,1244585894,5585892,39.6655479,-86.8533729
748,18109,1045940869,14473934,39.4826458,-86.4474573
749,18095,1170467555,2549371,40.166203,-85.7224543
750,18097,1027109536,16681706,39.7829759,-86.1357939
751,18063,1053849390,4880796,39.7689632,-86.5099075
752,18011,1095336920,877155,40.0508916,-86.4690137
753,18059,792423987,2767313,39.8225286,-85.7731503
754,18081,829945881,3488796,39.496092,-86.0942641
755,18125,865839128,17591094,38.3979613,-87.2325472
756,18037,1106611849,20897444,38.3733441,-86.8733845
757,18113,1064081178,17064798,41.4046794,-85.4172708
758,18067,759058571,2194576,40.4835368,-86.1141178
759,18007,1052616465,236033,40.6009394,-87.3147862
760,18171,944543945,4442743,40.3526584,-87.3758466
761,18015,964057405,7236323,40.5849801,-86.5651412
762,18157,1292163432,11230872,40.3891334,-86.8935538
763,18017,1067476817,6973614,40.7537986,-86.3551685
764,18043,383227470,2706389,38.3180811,-85.9118469
765,18061,1254889463,5193186,38.1864535,-86.1037661
766,18019,965645927,9224853,38.4762174,-85.7111221
767,18175,1330454436,7530005,38.6006126,-86.1047512
768,18077,934051509,5826447,38.7836039,-85.44009
769,18053,1072484468,2101804,40.5157575,-85.6549455
770,18091,1549512632,38822025,41.5490129,-86.7447386
771,18035,1015536276,9863733,40.2275433,-85.3992617
772,18065,1014963816,7646214,39.9295911,-85.3973629
773,18079,975382328,4528272,38.9962289,-85.628103
774,18103,968246954,9184624,40.7728833,-86.0442575
775,18099,1148969980,15858580,41.3250032,-86.2690363
776,18177,1040539262,6701983,39.8630908,-85.0067351
777,18143,493136550,6078495,38.6794309,-85.7518981
778,18071,1320827167,10183339,38.9119571,-86.0425161
779,18141,1185940302,9042850,41.6177233,-86.2880476
780,18153,1158170859,17983718,39.0892251,-87.4158429
781,18021,926186141,7041856,39.3939279,-87.1158582
782,18165,665275343,7895064,39.8540452,-87.4620713
783,18121,1151822270,13655202,39.7742496,-87.1969502
784,18167,1045190744,17870822,39.4291426,-87.3903754
785,18083,1336486449,20782636,38.688391,-87.4203544
786,18169,1068468089,21854115,40.8437475,-85.7951915
787,18085,1376412110,59459183,41.2442928,-85.8615754
788,18027,1112396613,19102189,38.6960898,-87.076943
789,19189,1037261949,3182052,43.3781243,-93.7434883
790,19159,1386932363,8723128,40.7353342,-94.2442514
791,19115,1040584001,40784331,41.2182111,-91.2569936
792,19081,1478895050,5265568,43.0754105,-93.7436965
793,19007,1287978861,49088024,40.7442964,-92.873061
794,19001,1474404191,2597996,41.3285283,-94.4781643
795,19091,1125014815,3376515,42.7822212,-94.2027754
796,19025,1475894599,5873827,42.3861699,-94.6436829
797,19145,1385497539,1359120,40.7390902,-95.1442898
798,19147,1460400549,14428727,43.0753374,-94.6690546
799,19173,1377618880,7133364,40.7379489,-94.6971082
800,19165,1530110542,1486125,41.6790143,-95.3089173
801,19093,1117599852,1406462,42.3918601,-95.5074206
802,19053,1377567269,4140764,40.7363787,-93.7845799
803,19065,1892840956,1320706,42.8641219,-91.8403761
804,19171,1867410516,2769418,42.074848,-92.5294115
805,19119,1522007136,334399,43.3835796,-96.2072011
806,19177,1255646304,14839918,40.7541168,-91.952943
807,19137,1098405773,2410443,41.0217348,-95.1577896
808,19107,1500071923,1928964,41.3311823,-92.1677213
809,19003,1096686238,5367875,41.0216555,-94.6969059
810,19149,2234715215,2176851,42.7375854,-96.2158638
811,19031,1500798712,6385832,41.77236,-91.1326105
812,19029,1461422458,1787165,41.3338235,-94.9333023
813,19055,1496189232,3189562,42.4729373,-91.3667667
814,19069,1507301289,1428853,42.7365451,-93.2714152
815,19043,2016295997,36695615,42.8409849,-91.3235764
816,19117,1115257644,9852833,41.033344,-93.3314666
817,19109,2519361795,4125592,43.2124777,-94.213983
818,19175,1097235807,5575853,41.0285502,-94.2450907
819,19067,1296550076,2023929,43.052741,-92.7873669
820,19073,1475303196,4255702,42.042494,-94.3887028
821,19133,1797637888,12592243,42.0494317,-95.9565661
822,19197,1503268903,4703964,42.7330073,-93.7347352
823,19167,1988888285,2795018,43.082646,-96.1780098
824,19009,1147264566,1152260,41.679178,-94.9043119
825,19131,1215049038,1118415,43.3485643,-92.7844663
826,19157,1514945159,2961947,41.6845262,-92.5228819
827,19023,1502550830,4194983,42.734757,-92.780153
828,19083,1474505068,1776735,42.3902079,-93.241669
829,19071,1323915763,14171394,40.7425902,-95.5991816
830,19035,1494181147,423160,42.7427375,-95.6332616
831,19143,1032593811,1835263,43.3785421,-95.6337878
832,19191,1786666637,745729,43.2929889,-91.850788
833,19095,1518911694,2686847,41.6839184,-92.0591226
834,19087,1124799047,5775966,40.9848025,-91.5472594
835,19151,1495047191,3666530,42.7340333,-94.6782789
836,19063,1025349330,17175565,43.3779844,-94.6693702
837,19089,1225702842,931478,43.3653125,-92.3219084
838,19097,1647344934,35129033,42.1642256,-90.5745819
839,19005,1655115644,51094070,43.2749637,-91.382751
840,19051,1300661911,6904085,40.7480892,-92.4103453
841,19019,1479090265,5219494,42.4703284,-91.8386658
842,19161,1489300198,8569439,42.3875259,-95.1052244
843,19135,1123320774,1522790,41.0288473,-92.8696415
844,19079,1493784356,1965341,42.3907681,-93.709198
845,19185,1361013816,4274254,40.7399827,-93.3326126
846,19047,1849742863,2194269,42.0431192,-95.3890903
847,19039,1116716166,1524746,41.0291908,-93.7840961
848,19141,1484154177,447448,43.0837455,-95.6256244
849,19037,1306192609,3455451,43.0597409,-92.3172101
850,19015,1480329000,5358730,42.038642,-93.938358
851,19169,1482881240,2863675,42.0375379,-93.4660934
852,19057,1077768387,35342795,40.9153393,-91.1869253
853,19027,1474835095,2145349,42.039492,-94.8676471
854,19105,1490844765,3782494,42.1251175,-91.1169141
855,19011,1854696286,5857893,42.0925474,-92.05763
856,19113,1857223982,19659622,42.0779506,-91.5976735
857,19045,1799818625,39526969,41.8980732,-90.5342431
858,19163,1186437845,26222213,41.6420791,-90.6222889
859,19077,1529698818,6355533,41.6835728,-94.5012723
860,19099,1891760880,6578379,41.6855513,-93.0541468
861,19121,1452999207,2983840,41.3306216,-94.0151842
862,19181,1475873109,9097100,41.3324459,-93.5687512
863,19153,1482025679,50041527,41.6848158,-93.568971
864,19049,1523741177,8511951,41.6853205,-94.0407065
865,19061,1575487988,21138781,42.4634808,-90.8787708
866,19101,1127999808,3524817,41.0058877,-91.9666345
867,19187,1853677022,7190525,42.4335786,-94.1758309
868,19111,1340448547,55266762,40.6475875,-91.4771574
869,19103,1587640014,26086670,41.670668,-91.5905285
870,19183,1473215985,5381583,41.3294012,-91.7250523
871,19127,1482776062,1803080,42.041691,-92.9814523
872,19195,1036314923,4709127,43.373491,-93.2485332
873,19033,1471889958,17659667,43.0749751,-93.2509646
874,19139,1132977157,30262371,41.483776,-91.1186992
875,19085,1804814770,12411273,41.6885844,-95.8271491
876,19155,2461811904,22350013,41.3401835,-95.5449053
877,19129,1132942922,8313907,41.0337028,-95.619101
878,19123,1478517367,6575294,41.3307969,-92.6363663
879,19179,1118453196,10836289,41.0312751,-92.4094658
880,19125,1436120669,41487003,41.3314552,-93.093849
881,19193,2260790994,12793704,42.3932198,-96.0532956
882,19041,1469139463,13866648,43.0812244,-95.1498753
883,19059,985542270,60712924,43.3896107,-95.1960572
884,19021,1488981859,13798139,42.7415219,-95.1414324
885,19017,1127885584,10166467,42.7808946,-92.3273559
886,19075,1299797800,94406,42.4033387,-92.7902437
887,19013,1465331241,17900676,42.4711317,-92.3076003
888,20067,1488745973,871232,37.547537,-101.2993622
889,20179,2320518304,647342,39.3505465,-100.4412278
890,20141,2311604928,4806274,39.3482608,-98.7679416
891,20199,2366348284,140936,38.9266259,-101.7711031
892,20165,1858997555,544720,38.5235962,-99.3091835
893,20157,1857998461,7951912,39.8289061,-97.650883
894,20031,1623623917,70470788,38.2364502,-95.7291373
895,20039,2314199329,1631670,39.783542,-100.4597084
896,20181,2735193249,548248,39.3513521,-101.719859
897,20023,2641501921,2738021,39.7899166,-101.7273254
898,20133,1480129683,16350961,37.5642832,-95.3156822
899,20049,1668636737,16061120,37.4560259,-96.2446421
900,20131,1858127940,5205446,39.7910427,-96.0053805
901,20063,2775601943,245369,38.9172385,-100.4873598
902,20089,2356813567,11367163,39.7770021,-98.2226184
903,20027,1671315283,26701335,39.3449643,-97.1688527
904,20129,1889993633,507796,37.1852495,-101.8095163
905,20077,2075290355,3899269,37.188184,-98.0665901
906,20137,2274122713,8421464,39.7838666,-99.8992352
907,20041,2193894223,12632458,38.8677353,-97.1579434
908,20185,2051389756,7435417,38.0356303,-98.7198888
909,20205,1477385750,12048762,37.5585146,-95.7451749
910,20207,1289344336,19254559,37.8881929,-95.7584691
911,20189,1883593917,464936,37.2017002,-101.3172684
912,20019,1654694136,15243776,37.1542592,-96.2453962
913,20003,1501272903,10590765,38.2151139,-95.2920464
914,20123,1817632931,44979980,39.3930256,-98.2073621
915,20011,1645861886,9377600,37.8560997,-94.8509284
916,20151,1903740948,1771939,37.6475943,-98.7401199
917,20021,1521791028,8951464,37.1693922,-94.8456975
918,20105,1863226709,2748359,39.0472801,-98.2142837
919,20163,2306454196,11962259,39.3460064,-99.3244921
920,20047,1610699245,206413,37.8835945,-99.3047457
921,20073,2961143639,24145021,37.8793472,-96.2417321
922,20159,1880936103,4482698,38.3471776,-98.2014154
923,20201,2317418815,10139123,39.7767142,-97.0956108
924,20203,1861078197,61987,38.4819222,-101.3474341
925,20081,1495772610,910409,37.554979,-100.8799515
926,20029,1852726650,6859888,39.4873286,-97.6413898
927,20065,2327173854,599356,39.3549716,-99.8798939
928,20083,2227369149,826344,38.0874927,-99.8984067
929,20171,1858536839,306079,38.4818768,-100.9063604
930,20033,2041681114,3604155,37.1814417,-99.2512929
931,20001,1295764239,13021929,37.8842285,-95.3009448
932,20127,1800929258,19545268,38.688204,-96.6514482
933,20115,2445722726,24432825,38.3596474,-97.1027707
934,20167,2295402862,34126776,38.9160397,-98.7709489
935,20013,1478550075,3196147,39.8259308,-95.5699047
936,20069,2250356170,1113338,37.7445134,-100.4517163
937,20101,1858080220,551220,38.4812863,-100.4661853
938,20117,2331441883,12734901,39.7827091,-96.5212426
939,20193,2783425127,288241,39.3577126,-101.0833859
940,20097,1871627782,596764,37.5612311,-99.2865389
941,20183,2319241781,3884267,39.7846603,-98.7854295
942,20007,2937240786,5411508,37.2229059,-98.685052
943,20147,2294395646,22493383,39.7845058,-99.3421498
944,20135,2783562233,667491,38.4804369,-99.9087452
945,20195,2303727352,26281951,38.9213022,-99.865423
946,20109,2779039721,274632,38.9132702,-101.1574016
947,20095,2236245127,8391920,37.5529509,-98.1445285
948,20153,2769775708,415527,39.7861975,-101.0767378
949,20071,2016057905,0,38.4804041,-101.8059697
950,20145,1953531647,992041,38.1814768,-99.2347717
951,20075,2580958328,2893322,37.9952438,-101.7936887
952,20025,2524300310,6603384,37.2338311,-99.8138686
953,20053,1853331063,19969761,38.7008451,-98.2053552
954,20187,1762103387,178555,37.5659319,-101.7893829
955,20119,2533222397,3258258,37.2438862,-100.3600936
956,20005,1116736558,6851102,39.5325441,-95.3133975
957,20125,1666900087,20430012,37.1895369,-95.7424028
958,20057,2844508243,2097356,37.6884159,-99.8847484
959,20111,2194978406,20541643,38.4554034,-96.1616407
960,20017,2002199320,12090543,38.2994749,-96.5940289
961,20055,3372157850,1716371,38.0498075,-100.7399674
962,20093,2254696660,1133601,37.9944614,-101.3081363
963,20009,2318705423,13926862,38.4812394,-98.7678374
964,20051,2330762299,1197085,38.9145967,-99.3173133
965,20155,3251231982,43517492,37.9481849,-98.0783463
966,20103,1200213586,14343355,39.1895108,-95.038977
967,20121,1491519074,37235270,38.5667718,-94.8329626
968,20107,1538662701,31893232,38.2165494,-94.8449321
969,20209,392739405,11801604,39.1153842,-94.7630866
970,20091,1226667300,16331359,38.8839065,-94.8223295
971,20045,1180425074,48878066,38.8964168,-95.2909475
972,20175,1656693307,1961444,37.1809599,-100.8552566
973,20149,2177507164,54149295,39.3821868,-96.3371126
974,20061,996272768,51602808,39.0021387,-96.7680996
975,20161,1579116617,32002514,39.2912114,-96.7274889
976,20113,2326547432,6003328,38.395812,-97.6474893
977,20059,1480882184,13893466,38.5580187,-95.2789618
978,20099,1671560716,20006201,37.1914676,-95.2974732
979,20037,1527498535,13574348,37.5058215,-94.8538967
980,20043,1019105691,12424174,39.7885021,-95.1472253
981,20143,1866683176,1567629,39.1379632,-97.6548025
982,20169,1865418116,2773261,38.7918043,-97.6514783
983,20139,1827253333,37137002,38.6502149,-95.7082554
984,20085,1699600349,4666513,39.4111453,-95.794485
985,20087,1379350886,62436774,39.239644,-95.375314
986,20197,2057320865,13845234,38.9551537,-96.2012619
987,20177,1409012933,30320698,39.0418053,-95.755664
988,20079,1397961184,2503283,38.0501436,-97.4367065
989,20191,3060472194,8546399,37.2366617,-97.4933519
990,20173,2582031938,31578728,37.681045,-97.4610535
991,20015,3702816817,43671392,37.7736487,-96.8388402
992,20035,2915648165,17322935,37.2345068,-96.8372468
993,21219,969958282,6612452,36.8403384,-87.1836416
994,21231,1186690748,67283816,36.8007715,-84.8265896
995,21069,902727568,7182389,38.3678475,-83.6992045
996,21033,893002030,8697603,37.1486421,-87.8705095
997,21187,909365295,8129123,38.4993945,-84.8415902
998,21233,860132094,9211730,37.5194599,-87.6847902
999,21207,657060481,75583987,36.9905867,-85.0549503
1000,21071,1018596152,6275622,37.552456,-82.7397239
1001,21079,595952848,9957764,37.6301619,-84.5458557
1002,21223,392766455,11833375,38.6200401,-85.3512075
1003,21095,1206496124,6011471,36.8592233,-83.2214968
1004,21041,332995861,22648384,38.6683939,-85.1240238
1005,21229,769154199,10947539,37.7542085,-85.1754162
1006,21027,1475790362,40965524,37.777988,-86.4329188
1007,21155,888463711,9891794,37.552604,-85.2689592
1008,21025,1275352765,7384543,37.5178069,-83.3171582
1009,21193,879818914,7535303,37.2412822,-83.2177723
1010,21135,1250548600,32481932,38.5350468,-83.3701427
1011,21127,1076387827,11582519,38.0744531,-82.7382903
1012,21213,606589172,5852914,36.7409366,-86.5817934
1013,21105,627487969,27882023,36.675896,-88.9720844
1014,21115,678485015,5623156,37.8477561,-82.8301215
1015,21175,987114229,6889951,37.9229402,-83.2589444
1016,21133,875235599,2856317,37.1185357,-82.8612507
1017,21189,511288846,2279908,37.4236223,-83.691637
1018,21055,932300421,28949527,37.3581494,-88.1050103
1019,21063,606882499,2601651,38.1168826,-83.096116
1020,21171,853220885,6801900,36.714077,-85.713508
1021,21143,553848612,110565602,37.0239759,-88.0833909
1022,21099,1068530146,13692527,37.3090972,-85.8821233
1023,21053,510875755,21152699,36.7272577,-85.1360977
1024,21181,505465731,4302198,38.338031,-84.0262231
1025,21131,1038205991,9189721,37.0878462,-83.3886172
1026,21039,490647294,24707972,36.85718,-88.976614
1027,21057,790453070,14793815,36.7823717,-85.3884841
1028,21183,1521059918,23162111,37.4778588,-86.844871
1029,21225,887992798,53149363,37.6580293,-87.9516496
1030,21129,540942126,6215041,37.608116,-83.7192475
1031,21141,1430224005,12479211,36.859607,-86.8812881
1032,21109,894051380,3407440,37.4034585,-84.0205757
1033,21153,798866769,1847044,37.698983,-83.069721
1034,21045,1150572403,3891526,37.3219623,-84.9282195
1035,21147,1105416695,10730402,36.7311363,-84.4910515
1036,21097,793603854,8981533,38.4445776,-84.3341313
1037,21203,819853864,4011241,37.3610502,-84.3143684
1038,21197,463558849,2953274,37.8099073,-83.8313543
1039,21205,724781543,16641413,38.2042659,-83.4280787
1040,21159,594708779,2558129,37.796774,-82.5066231
1041,21195,2037621870,4756759,37.4860314,-82.410912
1042,21167,645065865,10998444,37.8120852,-84.8796946
1043,21157,782708021,98329634,36.882017,-88.3327524
1044,21201,258794974,484952,38.5134727,-84.06423
1045,21075,533359371,64083920,36.5525115,-89.1876586
