,geo_id,nonfamily_households,family_households,median_year_structure_built,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,median_rent,percent_income_spent_on_rent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,married_households,occupied_housing_units,housing_units_renter_occupied,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_61,male_62_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,civilian_labor_force,employed_pop,unemployed_pop,not_in_labor_force,pop_16_over,pop_in_labor_force,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,bachelors_degree_2,bachelors_degree_or_higher_25_64,children,children_in_single_female_hh,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,female_female_households,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_including_ged,households_public_asst_or_food_stamps,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,less_than_high_school_graduate,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,male_male_households,management_business_sci_arts_employed,no_car,no_cars,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,one_car,two_cars,three_cars,pop_25_64,pop_determined_poverty_status,population_1_year_and_over,population_3_years_over,poverty,sales_office_employed,some_college_and_associates_degree,walked_to_work,worked_at_home,workers_16_and_over,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,pop_25_years_over,commute_35_44_mins,commute_60_more_mins,commute_less_10_mins,commuters_16_over,hispanic_any_race,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,pop_15_and_over,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,do_date
0,21037,12675.0,22272.0,1967.0,386.0,2577.0,806.0,605.0,605.0,1026.0,1294.0,1713.0,1591.0,409.0,90988.0,44719.0,46269.0,37.4,,,,,,,,,,34947.0,53323.0,27690.0,39655.0,4708.0,454.0,620.0,616.0,26.5,23935.0,90.0,17391.0,6903.0,3901.0,2500.0,1366.0,35.0,0.0,3002.0,883.0,760.0,4714.0,7351.0,8740.0,2933.0,5514.0,2998.0,1041990.0,2574.0,2230.0,1702.0,1655.0,1038.0,1933.0,1621.0,1589.0,1715.0,3144.0,2917.0,5546.0,2585.0,1513.0,1796.0,1389.0,740.0,104900.0,149600.0,217200.0,15740.0,34947.0,11012.0,25504.0,1115.0,2381.0,2474.0,2713.0,2574.0,973.0,1055.0,866.0,512.0,4228.0,12578.0,3305.0,3013.0,2925.0,1766.0,1287.0,416.0,456.0,2304.0,3121.0,3040.0,2410.0,3305.0,3087.0,3386.0,3118.0,1176.0,1415.0,1070.0,1149.0,917.0,1093.0,643.0,317.0,2734.0,3017.0,2643.0,1531.0,1365.0,821.0,839.0,1559.0,3414.0,3384.0,3193.0,2211.0,2982.0,3628.0,3411.0,834.0,1792.0,812.0,1236.0,1583.0,1368.0,768.0,1144.0,85423.0,2985.0,0.0,770.0,4936.0,1580.0,1447.0,1023.0,1002.0,6062.0,0.0,49729.0,45620.0,4109.0,22318.0,72047.0,49729.0,,,,,,,6159.0,5577.0,11086.0,14739.0,20934.0,5924.0,,,,,,,,181.0,4846.0,2785.0,10054.0,3348.0,1013.0,5990.0,1758.0,1534.0,5545.0,5068.0,2548.0,950.0,0.0,1691.0,0.4386,6392.0,3168.0,21236.0,4398.0,4708.0,4781.0,4188.0,22948.0,4753.0,5813.0,268.0,2099.0,1288.0,462.0,1122.0,4485.0,2458.0,12182.0,126.0,15787.0,1417.0,3064.0,1331.0,15787.0,3599.0,5689.0,13415.0,7130.0,11162.0,14860.0,4170.0,48907.0,87859.0,,87403.0,13655.0,13415.0,16480.0,,,,4115.0,11086.0,17550.0,3744.0,4695.0,8621.0,61007.0,,,,,,,,,,73351.0,24282.0,33748.0,807.0,4665.0,9474.0,2013
1,42111,8595.0,21471.0,1963.0,987.0,1115.0,482.0,314.0,633.0,506.0,848.0,780.0,558.0,627.0,76520.0,39347.0,37173.0,45.5,,,,,,,,,30.0,30066.0,43429.0,22361.0,37803.0,7737.0,197.0,274.0,442.0,26.2,23216.0,30.0,11758.0,3974.0,2697.0,1777.0,875.0,45.0,0.0,1277.0,503.0,503.0,4229.0,4855.0,4671.0,1767.0,4146.0,1524.0,741605.0,1628.0,2231.0,1422.0,2317.0,2149.0,1856.0,2191.0,1714.0,1268.0,2298.0,3595.0,3605.0,2030.0,702.0,733.0,327.0,652.0,64400.0,103900.0,163900.0,17221.0,30066.0,6850.0,26831.0,2939.0,1534.0,695.0,615.0,711.0,334.0,123.0,4021.0,348.0,2981.0,11094.0,1643.0,1971.0,2133.0,1366.0,748.0,459.0,108.0,1535.0,2242.0,2793.0,2570.0,2581.0,2815.0,3185.0,3917.0,794.0,1609.0,1193.0,1332.0,1326.0,1393.0,1077.0,557.0,1829.0,2042.0,2024.0,1248.0,674.0,99.0,334.0,1373.0,1886.0,1859.0,2134.0,2118.0,2473.0,2832.0,2562.0,1261.0,1884.0,965.0,1005.0,2090.0,1445.0,1353.0,1683.0,73228.0,2105.0,38.0,161.0,4303.0,639.0,1057.0,1628.0,824.0,6978.0,0.0,36487.0,33677.0,2810.0,27592.0,64079.0,36487.0,,,,,,,5683.0,5890.0,6216.0,7637.0,14256.0,1801.0,,,,,,6685.0,793.0,1626.0,3072.0,2238.0,8077.0,1412.0,682.0,3435.0,1963.0,1636.0,3838.0,2402.0,2066.0,1230.0,0.0,2249.0,0.4118,3522.0,4967.0,28022.0,3455.0,3366.0,3002.0,3468.0,13423.0,1837.0,6434.0,780.0,1232.0,450.0,254.0,1021.0,6519.0,2064.0,12320.0,55.0,9904.0,514.0,1570.0,323.0,9904.0,3728.0,5574.0,7689.0,6782.0,8927.0,11977.0,5343.0,41515.0,71619.0,75754.0,74359.0,8347.0,7689.0,12740.0,,,,4641.0,6216.0,25115.0,2805.0,2649.0,5294.0,56934.0,,,,,,,,,,64878.0,16246.0,35861.0,1581.0,5036.0,6026.0,2013
2,22109,10636.0,28313.0,1980.0,674.0,1053.0,264.0,184.0,416.0,1243.0,1126.0,1330.0,1290.0,318.0,112749.0,55518.0,57231.0,35.1,,,,,,,,,,38949.0,55148.0,25136.0,44179.0,5230.0,,,703.0,23.0,31051.0,167.0,15615.0,8799.0,5255.0,2351.0,2776.0,0.0,128.0,3544.0,908.0,829.0,9093.0,9368.0,5576.0,2537.0,6170.0,2756.0,1141035.0,2540.0,1379.0,2036.0,2460.0,2021.0,840.0,2461.0,2744.0,1950.0,2966.0,4756.0,5044.0,3458.0,1418.0,1069.0,1807.0,864.0,76800.0,136400.0,192900.0,20262.0,38949.0,7898.0,29803.0,625.0,922.0,1507.0,909.0,1232.0,567.0,408.0,8206.0,1047.0,9170.0,1395.0,3854.0,4014.0,3868.0,2392.0,1463.0,730.0,558.0,3135.0,3859.0,4192.0,3734.0,2247.0,3815.0,4238.0,2993.0,1796.0,1835.0,1509.0,1266.0,1786.0,769.0,843.0,622.0,3666.0,5418.0,3424.0,1958.0,994.0,327.0,619.0,3221.0,4338.0,4208.0,3268.0,3371.0,4317.0,3723.0,3939.0,1622.0,1835.0,1007.0,1409.0,1692.0,1344.0,747.0,784.0,81323.0,21676.0,5810.0,1260.0,5243.0,1188.0,976.0,1145.0,1991.0,5061.0,196.0,51533.0,49189.0,2344.0,35774.0,87503.0,51729.0,,,1330.0,744.0,,,5860.0,4967.0,7028.0,7432.0,28594.0,8210.0,,,,,,,,6189.0,4902.0,2819.0,8584.0,2625.0,402.0,4461.0,2793.0,1944.0,5849.0,3295.0,3218.0,2108.0,50.0,1570.0,0.4277,2266.0,1299.0,30463.0,4996.0,8048.0,5353.0,4888.0,25682.0,3385.0,16536.0,430.0,533.0,473.0,1827.0,2461.0,5339.0,3614.0,14677.0,0.0,11096.0,777.0,1975.0,2436.0,11096.0,7332.0,9710.0,12241.0,8810.0,11002.0,18711.0,5691.0,59330.0,111303.0,,107870.0,12136.0,12241.0,16815.0,,,,2489.0,7028.0,26888.0,3527.0,1705.0,10799.0,73108.0,,,,,,,,,,88505.0,27990.0,43071.0,1765.0,5306.0,10203.0,2013
3,42025,7733.0,17925.0,1964.0,799.0,1928.0,989.0,415.0,20.0,530.0,281.0,1029.0,718.0,54.0,64786.0,31659.0,33127.0,45.0,,,,,,,,,,25658.0,44017.0,23084.0,34275.0,8617.0,,,600.0,39.2,18895.0,305.0,10736.0,3727.0,2017.0,714.0,955.0,232.0,116.0,1710.0,505.0,505.0,2970.0,3734.0,3232.0,1590.0,2545.0,4655.0,729975.0,1548.0,1490.0,1873.0,1886.0,885.0,2223.0,1390.0,1968.0,869.0,2510.0,2448.0,3498.0,1379.0,573.0,805.0,313.0,786.0,87700.0,139000.0,204400.0,12806.0,25658.0,6763.0,24795.0,5213.0,1059.0,727.0,615.0,283.0,299.0,46.0,1238.0,74.0,2486.0,11680.0,1347.0,2262.0,1316.0,1507.0,561.0,268.0,308.0,1103.0,1650.0,1648.0,1744.0,2128.0,2423.0,2658.0,2482.0,1182.0,1188.0,465.0,1405.0,1555.0,1106.0,510.0,843.0,1605.0,1827.0,2029.0,1109.0,673.0,475.0,229.0,1271.0,1844.0,1648.0,1734.0,2141.0,2441.0,2498.0,3338.0,772.0,784.0,635.0,1206.0,1580.0,1006.0,783.0,1499.0,62093.0,1149.0,0.0,190.0,3331.0,1028.0,1367.0,1481.0,413.0,6117.0,0.0,32456.0,28846.0,3610.0,20962.0,53418.0,32456.0,,,,,,,4792.0,4745.0,,5303.0,13002.0,3947.0,,,,,,,,530.0,2179.0,2681.0,5806.0,1070.0,672.0,4470.0,1618.0,1507.0,3295.0,1818.0,1893.0,1307.0,96.0,1987.0,0.4186,,920.0,,2698.0,3496.0,2282.0,3158.0,12972.0,2434.0,,1160.0,1157.0,332.0,321.0,955.0,4463.0,1545.0,9933.0,0.0,5952.0,638.0,2145.0,488.0,5952.0,4014.0,6002.0,7041.0,5837.0,7891.0,9334.0,4301.0,34303.0,63656.0,,62704.0,10015.0,7041.0,,,,,4436.0,4396.0,19515.0,2964.0,1372.0,4367.0,46896.0,,,,,,,,,,54400.0,15644.0,26728.0,1251.0,4007.0,6584.0,2013
4,39025,20499.0,52739.0,1983.0,1142.0,3158.0,1689.0,1347.0,1255.0,1590.0,1986.0,3273.0,2365.0,956.0,200218.0,99170.0,101048.0,40.5,,,,,,,,,,73238.0,61702.0,28766.0,81394.0,8156.0,,,603.0,25.7,54477.0,232.0,36435.0,14009.0,9674.0,6954.0,2349.0,371.0,0.0,4335.0,839.0,839.0,9630.0,10599.0,14556.0,6195.0,17484.0,9972.0,2610490.0,3937.0,2345.0,3604.0,3243.0,3178.0,4065.0,3201.0,2881.0,2603.0,5718.0,9439.0,9900.0,8702.0,3049.0,4446.0,2927.0,736.0,106600.0,154700.0,222400.0,41694.0,73238.0,18761.0,56913.0,5184.0,529.0,1813.0,4708.0,6233.0,1147.0,795.0,4072.0,1738.0,14354.0,7601.0,5806.0,5802.0,9162.0,4756.0,2576.0,1167.0,1296.0,3462.0,5562.0,5896.0,4838.0,8225.0,7498.0,7673.0,8219.0,1422.0,3542.0,2455.0,2192.0,3374.0,1529.0,1451.0,1267.0,5921.0,6884.0,6821.0,4055.0,2087.0,1095.0,1175.0,3727.0,5820.0,5909.0,4725.0,8402.0,7571.0,8058.0,7658.0,2559.0,3822.0,2135.0,2822.0,3574.0,2481.0,2089.0,1658.0,191809.0,2499.0,254.0,1884.0,6956.0,6180.0,4902.0,5180.0,1020.0,13566.0,54.0,105256.0,100806.0,4450.0,51867.0,157177.0,105310.0,,,,,,,14293.0,12915.0,24554.0,30865.0,49207.0,9468.0,,,,,,20011.0,797.0,512.0,9497.0,5951.0,19323.0,9128.0,2074.0,14852.0,4457.0,3786.0,12809.0,10509.0,4231.0,3677.0,276.0,5919.0,0.4217,12746.0,1827.0,45030.0,6739.0,10141.0,11281.0,12500.0,48460.0,6984.0,12722.0,2138.0,5314.0,1998.0,1177.0,1863.0,9683.0,6181.0,28354.0,0.0,36870.0,1232.0,3227.0,1388.0,36870.0,7930.0,13594.0,26056.0,16356.0,19182.0,29356.0,15554.0,107399.0,197877.0,198380.0,194881.0,17390.0,26056.0,39374.0,,,,12991.0,24554.0,39108.0,10343.0,9778.0,16040.0,134426.0,,,,,,,,,,159822.0,45155.0,85835.0,2293.0,8484.0,17299.0,2013
5,17167,30779.0,51982.0,1971.0,2454.0,5590.0,2218.0,1320.0,1590.0,3147.0,2535.0,2229.0,2659.0,1297.0,199145.0,95027.0,104118.0,40.0,,,,,,,,,1029.0,82761.0,55317.0,30970.0,90164.0,7403.0,925.0,689.0,594.0,29.1,57722.0,117.0,36063.0,14206.0,8781.0,6177.0,2533.0,71.0,0.0,5425.0,661.0,617.0,16822.0,21224.0,14800.0,6191.0,7588.0,2519.0,1702155.0,6801.0,3756.0,4101.0,4044.0,3609.0,4352.0,4104.0,3691.0,3639.0,5696.0,8779.0,11175.0,7170.0,4682.0,3711.0,3451.0,747.0,82000.0,130900.0,196900.0,37869.0,82761.0,25039.0,64436.0,5390.0,1926.0,3415.0,3639.0,3285.0,1040.0,2627.0,4376.0,787.0,10085.0,14706.0,6491.0,6591.0,6276.0,3662.0,1984.0,2042.0,752.0,3563.0,6186.0,6324.0,5566.0,6561.0,6285.0,7154.0,6668.0,2269.0,4055.0,2038.0,2117.0,3336.0,2001.0,1526.0,1580.0,5896.0,6771.0,6317.0,4025.0,2495.0,1467.0,724.0,3782.0,6341.0,7241.0,4978.0,7086.0,6825.0,8181.0,6989.0,3242.0,4568.0,2789.0,3165.0,2969.0,2760.0,2859.0,2648.0,165228.0,24125.0,37.0,3962.0,13134.0,666.0,1948.0,2056.0,673.0,20732.0,71.0,104894.0,95957.0,8937.0,52942.0,157907.0,104965.0,,,1351.0,919.0,,,11970.0,11726.0,28502.0,38149.0,46029.0,14020.0,1029.0,87307.0,6737.0,0.0,80570.0,17843.0,9048.0,1154.0,7713.0,4247.0,26332.0,8278.0,1216.0,4841.0,4451.0,12847.0,10743.0,7650.0,3536.0,2949.0,163.0,4294.0,0.4607,18555.0,4112.0,37764.0,12075.0,10853.0,10323.0,9395.0,49597.0,9247.0,10399.0,1727.0,6439.0,3370.0,392.0,1724.0,6872.0,5907.0,26431.0,133.0,37388.0,2137.0,4862.0,3626.0,37388.0,7244.0,8045.0,24996.0,18284.0,29503.0,34163.0,9939.0,106519.0,195119.0,197624.0,191719.0,30535.0,24996.0,41087.0,1855.0,3405.0,94715.0,9978.0,28502.0,31731.0,12704.0,11943.0,18405.0,136307.0,,,,,,,,,,160803.0,48591.0,79008.0,1931.0,9671.0,20794.0,2013
6,42027,22518.0,34211.0,1975.0,1371.0,7238.0,1207.0,1357.0,1975.0,2780.0,2173.0,1600.0,1166.0,744.0,155403.0,80265.0,75138.0,30.2,,,,,,,,,2232.0,56729.0,53207.0,25875.0,64286.0,7557.0,320.0,267.0,800.0,34.2,35118.0,419.0,21743.0,6475.0,5125.0,3351.0,1601.0,96.0,77.0,1350.0,365.0,365.0,14500.0,13354.0,11258.0,3525.0,6873.0,2904.0,1424395.0,5099.0,2587.0,2007.0,3369.0,3611.0,2337.0,2620.0,3434.0,2158.0,3982.0,6547.0,6463.0,4311.0,2764.0,3046.0,2394.0,869.0,138600.0,198700.0,287500.0,27457.0,56729.0,21611.0,39111.0,4048.0,2420.0,1944.0,2530.0,3167.0,3422.0,4060.0,3584.0,900.0,7317.0,10461.0,2782.0,3523.0,3313.0,2113.0,6781.0,3908.0,4765.0,7472.0,6223.0,4414.0,3059.0,5707.0,4481.0,4724.0,4274.0,1832.0,1933.0,1797.0,1188.0,2298.0,2160.0,616.0,902.0,2733.0,3692.0,3105.0,2571.0,6804.0,3056.0,4119.0,6142.0,4324.0,3518.0,3439.0,4108.0,4441.0,4474.0,4185.0,1965.0,2024.0,1864.0,1404.0,2141.0,2439.0,1107.0,1483.0,138848.0,4841.0,392.0,8068.0,8008.0,1311.0,1630.0,1151.0,1390.0,10192.0,246.0,77770.0,73669.0,4101.0,56959.0,134975.0,78016.0,,,,,,,8321.0,7831.0,18590.0,30638.0,23832.0,3989.0,2232.0,57550.0,5765.0,0.0,51785.0,35037.0,6730.0,1083.0,7848.0,3707.0,27059.0,4134.0,1261.0,5497.0,2996.0,2863.0,7187.0,6660.0,2684.0,690.0,133.0,3618.0,0.4532,18318.0,16264.0,28177.0,4546.0,5568.0,5276.0,5786.0,60178.0,35523.0,7606.0,964.0,3187.0,3666.0,551.0,660.0,7070.0,1146.0,17244.0,28.0,30849.0,4870.0,5479.0,6253.0,30849.0,5491.0,6765.0,16971.0,13593.0,18881.0,21594.0,7157.0,69125.0,139046.0,154209.0,151986.0,27490.0,16971.0,15833.0,7159.0,3712.0,72670.0,6638.0,18590.0,25322.0,3108.0,11740.0,6087.0,88524.0,,,,,,,,,,136255.0,61620.0,58213.0,1830.0,6363.0,7974.0,2013
7,13063,30348.0,58758.0,1984.0,2270.0,13138.0,3746.0,3051.0,4257.0,4894.0,4009.0,4244.0,3194.0,998.0,264220.0,125722.0,138498.0,32.9,,,,,,,,,1473.0,89106.0,40754.0,17744.0,104345.0,15239.0,,,671.0,34.0,45305.0,0.0,34800.0,24028.0,10746.0,6753.0,3816.0,140.0,37.0,13282.0,2654.0,1754.0,11820.0,16119.0,19398.0,7112.0,16777.0,10267.0,2897455.0,8876.0,6255.0,5980.0,5934.0,5268.0,5828.0,5528.0,5378.0,4567.0,8291.0,9799.0,8975.0,4762.0,2091.0,1119.0,455.0,841.0,50800.0,78200.0,113800.0,32187.0,89106.0,43801.0,68260.0,3766.0,1686.0,2820.0,10875.0,7891.0,5182.0,1648.0,2217.0,281.0,24696.0,244.0,10486.0,11631.0,10168.0,6064.0,3753.0,2247.0,1366.0,6893.0,9217.0,8458.0,8383.0,10213.0,8215.0,7625.0,6805.0,2344.0,3427.0,1736.0,1753.0,2282.0,1692.0,701.0,263.0,10465.0,10602.0,10143.0,5360.0,4013.0,1880.0,1892.0,6625.0,10060.0,10463.0,10657.0,10434.0,9740.0,9042.0,8225.0,3324.0,3980.0,1964.0,2103.0,2889.0,2538.0,579.0,1520.0,62521.0,174804.0,653.0,13752.0,4309.0,4059.0,3611.0,6197.0,2281.0,12562.0,409.0,131800.0,111869.0,19931.0,65744.0,197953.0,132209.0,978.0,896.0,11106.0,7706.0,1019.0,1063.0,2566.0,2986.0,22046.0,29599.0,74919.0,31765.0,887.0,98651.0,15371.0,402.0,83280.0,55354.0,2651.0,312.0,12646.0,8351.0,20237.0,6752.0,2332.0,8489.0,6219.0,8279.0,11391.0,9600.0,14005.0,3256.0,238.0,4920.0,0.4184,10566.0,4047.0,53155.0,23495.0,17710.0,16101.0,17922.0,80976.0,16721.0,26517.0,2294.0,3189.0,1114.0,1520.0,2589.0,11857.0,5853.0,28416.0,0.0,26042.0,3371.0,6428.0,25195.0,26042.0,11040.0,21712.0,27995.0,25080.0,36842.0,30304.0,10612.0,140612.0,259023.0,260299.0,252311.0,65614.0,27995.0,48348.0,1572.0,2572.0,107172.0,11648.0,22046.0,45579.0,8909.0,7435.0,27791.0,160632.0,,,,,,,,,,200725.0,84683.0,74345.0,7701.0,7144.0,22092.0,2013
8,26037,7647.0,20717.0,1980.0,230.0,1406.0,399.0,172.0,654.0,1017.0,420.0,691.0,846.0,195.0,76739.0,37735.0,39004.0,40.4,,,,,,,,,,28364.0,59569.0,28947.0,30655.0,2291.0,,,674.0,28.7,22334.0,22.0,14468.0,4920.0,3575.0,2184.0,1183.0,145.0,63.0,1345.0,674.0,674.0,5496.0,6282.0,5536.0,2915.0,4889.0,1899.0,789170.0,1299.0,1033.0,1302.0,1081.0,1245.0,1251.0,1437.0,1466.0,1341.0,2771.0,2888.0,3989.0,3212.0,1737.0,1562.0,750.0,805.0,103700.0,157200.0,222800.0,17194.0,28364.0,6030.0,24118.0,685.0,331.0,682.0,936.0,1385.0,375.0,252.0,1891.0,106.0,5483.0,5187.0,1923.0,2530.0,2756.0,1714.0,870.0,891.0,119.0,1520.0,2337.0,2087.0,2125.0,2286.0,3322.0,2880.0,2815.0,911.0,1289.0,818.0,1142.0,1473.0,1148.0,452.0,327.0,2169.0,2207.0,2783.0,1592.0,977.0,579.0,916.0,1355.0,1982.0,2194.0,2458.0,2384.0,2940.0,3015.0,2676.0,1110.0,1623.0,691.0,1058.0,1564.0,884.0,1044.0,803.0,71760.0,1682.0,84.0,1107.0,2633.0,1315.0,753.0,1050.0,519.0,7751.0,35.0,38329.0,36260.0,2069.0,22861.0,61225.0,38364.0,,,,,,,5363.0,4911.0,,12914.0,17674.0,3007.0,286.0,32739.0,2553.0,0.0,30186.0,,,1315.0,2062.0,1261.0,9762.0,2260.0,1072.0,4366.0,2177.0,3308.0,3576.0,2717.0,1679.0,705.0,116.0,2627.0,0.418,,759.0,,2634.0,4408.0,4351.0,4073.0,21291.0,4769.0,,1431.0,1579.0,1342.0,50.0,508.0,3602.0,2705.0,11217.0,0.0,13920.0,499.0,932.0,1225.0,13920.0,3079.0,4769.0,8795.0,5697.0,7534.0,11750.0,5521.0,40434.0,76004.0,,74206.0,8310.0,8795.0,,715.0,1630.0,35639.0,6608.0,9825.0,13349.0,4355.0,3230.0,7596.0,51838.0,,,,,,,,,,62371.0,17452.0,35572.0,838.0,3040.0,5397.0,2013
9,22079,17995.0,30079.0,1976.0,1358.0,5006.0,1369.0,837.0,1674.0,1551.0,1492.0,1777.0,1268.0,1021.0,132723.0,64228.0,68495.0,36.8,,,,,,,,,1302.0,48074.0,39331.0,22498.0,56569.0,8495.0,1220.0,140.0,522.0,32.7,30721.0,393.0,15856.0,10328.0,4882.0,3456.0,992.0,38.0,396.0,5446.0,1066.0,788.0,9954.0,11392.0,7548.0,3703.0,6183.0,2277.0,1214860.0,5430.0,3026.0,3217.0,3610.0,2707.0,3734.0,2628.0,2563.0,1710.0,3535.0,4413.0,3791.0,2863.0,1924.0,1519.0,1404.0,733.0,70800.0,128700.0,197800.0,19901.0,48074.0,17353.0,38994.0,805.0,1905.0,2764.0,1813.0,846.0,912.0,410.0,8064.0,1169.0,6943.0,2550.0,4539.0,5382.0,4307.0,2966.0,1961.0,1015.0,543.0,3410.0,4039.0,4378.0,2808.0,4552.0,3963.0,4372.0,3791.0,1644.0,2462.0,1040.0,1324.0,2440.0,1362.0,1258.0,672.0,4214.0,4173.0,5161.0,2820.0,1583.0,1221.0,1147.0,2087.0,4206.0,4370.0,4577.0,3660.0,4696.0,4770.0,5515.0,1310.0,2035.0,1723.0,1428.0,2759.0,2348.0,1308.0,1384.0,85077.0,42925.0,742.0,2090.0,4391.0,1059.0,698.0,636.0,1678.0,10240.0,230.0,59115.0,53350.0,5765.0,44644.0,103989.0,59345.0,,,2428.0,2170.0,,,5654.0,5344.0,,13383.0,33562.0,11340.0,,,,,,,,1429.0,3962.0,3587.0,15538.0,2791.0,465.0,4792.0,3396.0,3506.0,7294.0,3598.0,2020.0,972.0,120.0,2203.0,0.4899,,3939.0,,8851.0,7609.0,7543.0,8131.0,34454.0,6596.0,,458.0,2122.0,1325.0,544.0,1582.0,6076.0,4125.0,16232.0,133.0,16931.0,1801.0,4098.0,2195.0,16931.0,4524.0,6392.0,14658.0,10845.0,18597.0,17378.0,5798.0,67148.0,129489.0,,126394.0,24770.0,14658.0,,,,,4144.0,11677.0,24553.0,4786.0,3259.0,16568.0,86194.0,,,,,,,,,,104947.0,36108.0,43014.0,3503.0,8290.0,13718.0,2013
