geo_id,do_date,total_pop,pop_25_years_over,pop_25_64,not_us_citizen_pop,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,employed_pop,employed_arts_entertainment_recreation_accommodation_food,employed_finance_insurance_real_estate,employed_information,employed_public_administration,employed_science_management_admin_waste,bachelors_degree_or_higher_25_64,aggregate_travel_time_to_work,male_pop,female_pop,asian_including_hispanic,black_including_hispanic,white_including_hispanic,area_land_meters,int_point_lat,int_point_lon
37159,2013,138323.0,93282.0,71849.0,4545.0,5090.0,4244.0,3284.0,3385.0,2979.0,3184.0,2240.0,3092.0,2081.0,4737.0,5438.0,4854.0,2479.0,1778.0,770.0,614.0,53487.0,5064.0,2815.0,455.0,1822.0,3593.0,11858.0,1219975.0,68947.0,69376.0,1519.0,22711.0,107903.0,1324727249,35.641355100000006,-80.5217214
29031,2013,77320.0,49003.0,37240.0,963.0,2592.0,1511.0,2263.0,2072.0,1976.0,1626.0,1508.0,2075.0,832.0,2726.0,3669.0,3115.0,957.0,1294.0,1024.0,381.0,37877.0,3410.0,2027.0,699.0,1493.0,2492.0,11839.0,737650.0,37803.0,39517.0,470.0,6990.0,68620.0,1498414364,37.3841408,-89.68565749999999
39007,2013,99811.0,68977.0,52245.0,260.0,3994.0,3068.0,2577.0,1865.0,2691.0,2978.0,2043.0,2317.0,2013.0,3699.0,3966.0,4595.0,1878.0,1199.0,472.0,38.0,40885.0,3221.0,1511.0,730.0,949.0,2034.0,6475.0,1089570.0,49179.0,50632.0,,,,1818360017,41.9066369,-80.7455916
41017,2013,165954.0,117742.0,89243.0,4606.0,6073.0,3570.0,4314.0,4442.0,3985.0,3354.0,3300.0,2776.0,2680.0,4048.0,7349.0,7748.0,4161.0,3155.0,1736.0,2374.0,74338.0,10238.0,4584.0,1814.0,2185.0,9961.0,29303.0,1171645.0,83560.0,82394.0,2346.0,456.0,155768.0,7815590704,43.9151181,-121.22557509999999
39081,2013,67964.0,47346.0,34159.0,326.0,3196.0,1988.0,2017.0,1543.0,2167.0,2245.0,1684.0,1423.0,1376.0,2280.0,2402.0,2888.0,1240.0,522.0,512.0,331.0,28229.0,2720.0,599.0,364.0,920.0,1611.0,4549.0,716215.0,32540.0,35424.0,405.0,4344.0,62039.0,1057037023,40.3993836,-80.7635272
48423,2013,216080.0,139510.0,106757.0,14422.0,5360.0,4389.0,4765.0,5050.0,5539.0,4372.0,4520.0,3815.0,3013.0,5643.0,8741.0,10318.0,5435.0,3421.0,2553.0,2109.0,97364.0,8396.0,4050.0,1418.0,3265.0,6795.0,27077.0,2253545.0,103268.0,112812.0,2034.0,39666.0,167675.0,2386604273,32.3770156,-95.27004090000001
36053,2013,72382.0,47320.0,36229.0,449.0,1500.0,967.0,1797.0,1802.0,1109.0,1456.0,1625.0,959.0,1171.0,2354.0,3123.0,2835.0,2798.0,1372.0,991.0,659.0,33214.0,2717.0,1648.0,439.0,1861.0,3265.0,11413.0,719515.0,35733.0,36649.0,791.0,1926.0,68399.0,1696048608,42.9100255,-75.6635749
44003,2013,165035.0,120843.0,92266.0,1898.0,3699.0,2227.0,3720.0,3257.0,2649.0,2133.0,2353.0,2811.0,3018.0,5523.0,6962.0,10436.0,7488.0,4521.0,4623.0,3378.0,88131.0,8474.0,7953.0,1896.0,3988.0,8184.0,31866.0,2046505.0,80119.0,84916.0,4831.0,2055.0,153147.0,436581658,41.6742448,-71.5809243
1015,2013,116736.0,78365.0,60434.0,2493.0,6133.0,3215.0,2294.0,3054.0,2756.0,3975.0,2189.0,2515.0,2085.0,3306.0,4194.0,3835.0,2076.0,836.0,780.0,608.0,43982.0,4588.0,1143.0,1061.0,3671.0,3474.0,9266.0,1044750.0,56601.0,60135.0,1207.0,24658.0,87777.0,1569195268,33.7705162,-85.8279089
21029,2013,76854.0,52445.0,42329.0,421.0,1029.0,886.0,1700.0,1423.0,1223.0,1399.0,1545.0,1887.0,717.0,2024.0,3812.0,4860.0,3322.0,1052.0,431.0,486.0,37080.0,2654.0,2572.0,548.0,1154.0,2764.0,6082.0,1011670.0,38340.0,38514.0,528.0,588.0,73679.0,769306781,37.9699446,-85.7026357
1101,2013,226659.0,146752.0,117301.0,6536.0,9935.0,6235.0,4863.0,4928.0,4256.0,4830.0,4419.0,4889.0,3625.0,6185.0,7508.0,10497.0,6168.0,3597.0,3382.0,2679.0,99500.0,9056.0,5355.0,1188.0,12767.0,9925.0,37228.0,1818340.0,107820.0,118839.0,4982.0,127791.0,87348.0,2034017780,32.2028812,-86.2044615
27109,2013,149226.0,100596.0,80536.0,6452.0,2745.0,1707.0,2044.0,2417.0,3162.0,2317.0,2452.0,2634.0,2390.0,4273.0,6598.0,8450.0,5854.0,3092.0,3869.0,4199.0,80409.0,5508.0,2913.0,1918.0,2085.0,6215.0,35301.0,1322380.0,72102.0,77124.0,8108.0,8076.0,127464.0,1692860704,43.999498700000004,-92.4100985
72025,2013,139559.0,94350.0,70944.0,,11944.0,5444.0,4448.0,4723.0,3392.0,3090.0,2281.0,2108.0,1813.0,2907.0,3138.0,3354.0,1295.0,334.0,347.0,273.0,47109.0,4896.0,2997.0,1540.0,4187.0,4761.0,22561.0,1375405.0,65375.0,74184.0,1289.0,10735.0,105522.0,151780149,18.211108499999998,-66.05096429999999
47119,2013,83761.0,57055.0,45144.0,2282.0,1363.0,1686.0,2273.0,3070.0,2093.0,1544.0,1718.0,2467.0,1447.0,3079.0,3620.0,3786.0,2548.0,815.0,708.0,696.0,37887.0,4220.0,2755.0,643.0,1062.0,4286.0,9671.0,1081665.0,40216.0,43545.0,402.0,10203.0,69084.0,1588022042,35.615696299999996,-87.07776319999999
30029,2013,93068.0,64547.0,49652.0,410.0,3485.0,1962.0,1548.0,3342.0,2745.0,1180.0,1356.0,1595.0,1815.0,3493.0,4586.0,3026.0,2916.0,1185.0,1089.0,1068.0,44490.0,5318.0,3560.0,163.0,3101.0,4071.0,13273.0,804245.0,45976.0,47092.0,,,,13175781006,48.3146779,-114.05429509999999
18067,2013,82760.0,57436.0,43134.0,806.0,3312.0,2019.0,2443.0,1661.0,2342.0,1752.0,1677.0,2179.0,1237.0,3515.0,3320.0,4878.0,2124.0,751.0,522.0,703.0,37109.0,4792.0,1982.0,851.0,1688.0,1949.0,8786.0,749355.0,39788.0,42972.0,1065.0,6201.0,73088.0,759058571,40.483536799999996,-86.1141178
37171,2013,73050.0,51171.0,37593.0,3137.0,2901.0,2320.0,2312.0,2197.0,2699.0,2274.0,2516.0,1381.0,1039.0,2153.0,2997.0,2659.0,1551.0,427.0,419.0,311.0,29671.0,2444.0,1586.0,385.0,1220.0,1555.0,6803.0,672410.0,35876.0,37174.0,366.0,2956.0,67447.0,1382386028,36.415416,-80.6864631
9005,2013,186924.0,136058.0,103302.0,7964.0,3331.0,1908.0,2904.0,3570.0,2190.0,3354.0,2164.0,3043.0,3606.0,5748.0,7665.0,11518.0,8658.0,4403.0,6402.0,4565.0,99698.0,7995.0,7066.0,2152.0,4418.0,9641.0,38146.0,2456935.0,91192.0,95732.0,3791.0,3094.0,173981.0,2384120288,41.791883299999995,-73.2354042
17201,2013,290666.0,195465.0,151095.0,12977.0,9396.0,5514.0,6135.0,7089.0,6378.0,6949.0,6145.0,6458.0,5824.0,9691.0,11521.0,14263.0,7874.0,3923.0,3252.0,2836.0,131892.0,10582.0,6843.0,2022.0,3695.0,8712.0,33719.0,2630795.0,142488.0,148178.0,7201.0,34812.0,227875.0,1329068433,42.3373957,-89.16120529999999
13223,2013,146950.0,92694.0,79987.0,2355.0,3147.0,1268.0,2155.0,1917.0,2590.0,3339.0,2441.0,1925.0,1812.0,5481.0,5119.0,7658.0,3771.0,3040.0,1794.0,990.0,68718.0,5680.0,2818.0,1771.0,2833.0,7180.0,20121.0,2405710.0,71630.0,75320.0,974.0,24442.0,115342.0,808928487,33.9210299,-84.8671693
42037,2013,66797.0,43880.0,32530.0,853.0,2390.0,2255.0,1952.0,1314.0,1078.0,1368.0,1289.0,1261.0,1555.0,1700.0,2429.0,3250.0,2062.0,942.0,939.0,648.0,31587.0,3569.0,1188.0,490.0,1097.0,1177.0,7851.0,635985.0,31943.0,34854.0,,,,1250947317,41.0455174,-76.4042599
47189,2013,121945.0,82730.0,65889.0,2189.0,2382.0,1620.0,2346.0,2699.0,1882.0,1840.0,2346.0,2236.0,2431.0,3322.0,5289.0,7335.0,3338.0,1883.0,1860.0,1388.0,59658.0,6916.0,4251.0,1468.0,3703.0,5996.0,19099.0,1548850.0,60768.0,61177.0,1828.0,8382.0,108954.0,1479110611,36.149527,-86.2912423
38035,2013,69179.0,38790.0,31248.0,1875.0,3441.0,1943.0,943.0,1895.0,970.0,1320.0,1001.0,1506.0,1299.0,2211.0,2559.0,3699.0,2654.0,877.0,994.0,921.0,38115.0,3189.0,1155.0,585.0,1345.0,2740.0,10344.0,511660.0,35851.0,33328.0,1654.0,1322.0,61563.0,3719806629,47.926002600000004,-97.450851
13059,2013,121265.0,63645.0,52753.0,7977.0,8101.0,3856.0,3410.0,3298.0,2744.0,2740.0,2610.0,1673.0,1662.0,2325.0,3250.0,3754.0,1509.0,1458.0,1238.0,913.0,55459.0,9750.0,2682.0,807.0,1503.0,3301.0,19142.0,1111230.0,57921.0,63344.0,5173.0,32088.0,78989.0,308784925,33.9521852,-83.3671522
44009,2013,126259.0,84294.0,62869.0,2467.0,2194.0,1605.0,1576.0,1956.0,2194.0,1849.0,2128.0,1347.0,3043.0,2747.0,5465.0,6462.0,4933.0,3599.0,4261.0,3756.0,63518.0,10063.0,4283.0,877.0,2680.0,7839.0,30332.0,1529790.0,61492.0,64767.0,2494.0,1278.0,117563.0,852827550,41.396792,-71.6202819
45035,2013,145397.0,93979.0,78160.0,3389.0,4141.0,1467.0,3251.0,2454.0,2957.0,2472.0,2827.0,2555.0,1680.0,4747.0,5832.0,7486.0,4921.0,1972.0,2002.0,1228.0,67390.0,6849.0,3298.0,1173.0,4423.0,5880.0,19302.0,1754165.0,71549.0,73848.0,2709.0,38591.0,97788.0,1472651489,33.0821859,-80.4046966
51161,2013,93524.0,66715.0,48719.0,2069.0,1598.0,1669.0,1608.0,2261.0,2251.0,1671.0,1462.0,2197.0,2210.0,3238.0,3860.0,5510.0,3670.0,1972.0,1774.0,1273.0,44592.0,4531.0,3876.0,685.0,2644.0,3352.0,17933.0,838210.0,44155.0,49369.0,,,,648906307,37.3435877,-79.9439958
13013,2013,71453.0,46094.0,38425.0,2718.0,1200.0,794.0,1276.0,1151.0,776.0,1375.0,1241.0,1473.0,1058.0,2101.0,3734.0,3617.0,2224.0,840.0,388.0,378.0,31967.0,2571.0,1824.0,461.0,1442.0,2648.0,6637.0,921365.0,35748.0,35705.0,2638.0,8169.0,57109.0,417082276,33.9920094,-83.7123025
39043,2013,76048.0,54315.0,40086.0,317.0,2656.0,2133.0,1394.0,1905.0,1958.0,2402.0,1635.0,1938.0,2144.0,2775.0,3382.0,4319.0,1862.0,1093.0,1032.0,540.0,35191.0,7232.0,783.0,648.0,1381.0,1901.0,9755.0,681460.0,36974.0,39074.0,124.0,5672.0,66107.0,651069515,41.554006099999995,-82.5258973
39109,2013,103439.0,70554.0,53265.0,666.0,1021.0,2606.0,2298.0,2101.0,1952.0,3144.0,1886.0,2707.0,2025.0,4086.0,4553.0,6129.0,2974.0,1694.0,1119.0,675.0,48971.0,3765.0,1101.0,752.0,1891.0,4175.0,10019.0,926645.0,50258.0,53181.0,,,,1052862600,40.0533257,-84.2284135
20015,2013,65803.0,42743.0,33735.0,630.0,1184.0,1111.0,690.0,1774.0,871.0,1583.0,850.0,1260.0,1214.0,2402.0,3926.0,3139.0,1746.0,918.0,944.0,696.0,31158.0,2192.0,1763.0,460.0,1185.0,2127.0,10473.0,676445.0,33063.0,32740.0,612.0,928.0,61214.0,3702816817,37.7736487,-96.8388402
26093,2013,184443.0,126122.0,99783.0,2010.0,1848.0,2211.0,2637.0,2684.0,2153.0,2759.0,2398.0,2472.0,2795.0,6650.0,8544.0,10370.0,7722.0,4500.0,5391.0,3087.0,91640.0,7278.0,6265.0,1320.0,2084.0,9299.0,36112.0,2649105.0,92109.0,92334.0,1390.0,913.0,177796.0,1463996483,42.6025316,-83.91171829999999
39085,2013,229857.0,163763.0,123834.0,5343.0,4542.0,3775.0,4588.0,5466.0,5900.0,4866.0,4216.0,4886.0,3646.0,6998.0,8726.0,14999.0,7980.0,5463.0,3029.0,3348.0,115647.0,8939.0,11115.0,1879.0,4374.0,10133.0,35140.0,2729710.0,112541.0,117316.0,2356.0,8834.0,212379.0,593807218,41.924116299999994,-81.3926429
1095,2013,94760.0,63522.0,48492.0,6451.0,3154.0,2304.0,2555.0,3215.0,2911.0,1750.0,1720.0,1739.0,1267.0,2510.0,3955.0,2799.0,1561.0,873.0,734.0,691.0,38530.0,1771.0,1086.0,758.0,1859.0,2934.0,8510.0,780340.0,45644.0,49116.0,264.0,1485.0,88365.0,1465531863,34.309563700000005,-86.3216681
27131,2013,65049.0,40293.0,31498.0,2808.0,965.0,1022.0,1032.0,1126.0,1329.0,750.0,1209.0,1129.0,1240.0,1707.0,2526.0,3338.0,2191.0,850.0,1130.0,817.0,34164.0,2654.0,1756.0,533.0,1129.0,2857.0,8238.0,631665.0,33453.0,31596.0,1517.0,742.0,58610.0,1284215162,44.350733899999994,-93.29850520000001
36011,2013,79477.0,56305.0,42368.0,747.0,2562.0,1412.0,2315.0,1584.0,1516.0,1625.0,1966.0,1422.0,936.0,2722.0,3129.0,3517.0,2948.0,1132.0,1044.0,954.0,37287.0,2745.0,1110.0,308.0,2212.0,2602.0,9918.0,780200.0,40287.0,39190.0,471.0,3413.0,73557.0,1791190510,43.0085456,-76.57458659999999
46099,2013,179640.0,117706.0,96417.0,7279.0,3602.0,3028.0,2861.0,3462.0,4621.0,4661.0,4279.0,4042.0,3029.0,6936.0,8654.0,9999.0,4849.0,2016.0,1970.0,2920.0,100124.0,8595.0,12989.0,3427.0,3480.0,6842.0,30655.0,1711080.0,90448.0,89192.0,2822.0,6803.0,156148.0,2089691755,43.6674723,-96.7957261
13151,2013,211128.0,132558.0,112147.0,6688.0,2708.0,2717.0,2898.0,2812.0,2488.0,4584.0,4119.0,4560.0,2977.0,6149.0,9489.0,9077.0,7792.0,3959.0,3287.0,1236.0,95310.0,6958.0,4064.0,1132.0,6274.0,9292.0,32687.0,2812335.0,101697.0,109431.0,6541.0,82657.0,113814.0,825296435,33.452946600000004,-84.1540207
45077,2013,119829.0,74392.0,56620.0,4135.0,4825.0,2484.0,2915.0,3049.0,2926.0,2833.0,1963.0,1918.0,2701.0,3150.0,3695.0,5372.0,2880.0,1484.0,853.0,719.0,51206.0,7691.0,1768.0,532.0,2208.0,3393.0,14114.0,1094640.0,59597.0,60232.0,1770.0,8362.0,106779.0,1287165247,34.8853677,-82.7233774
17115,2013,109278.0,74714.0,55685.0,1395.0,4680.0,3425.0,1975.0,2545.0,2119.0,2207.0,2313.0,2729.0,2016.0,3718.0,4718.0,5176.0,3622.0,1344.0,1260.0,1118.0,49327.0,5234.0,2201.0,796.0,2286.0,2656.0,13023.0,871285.0,51859.0,57419.0,1263.0,14287.0,86103.0,1503684109,39.8602372,-88.9615288
39155,2013,206442.0,146050.0,107193.0,1314.0,6505.0,6261.0,6402.0,5224.0,5684.0,5349.0,5026.0,5510.0,4202.0,7346.0,7966.0,10008.0,5589.0,1859.0,1385.0,1307.0,85298.0,8087.0,3336.0,810.0,3700.0,5855.0,20794.0,1857510.0,100140.0,106302.0,1332.0,18331.0,183043.0,1600837668,41.3063744,-80.7703998
17113,2013,174647.0,105249.0,86307.0,7625.0,5266.0,2721.0,2477.0,3209.0,3300.0,2679.0,1539.0,3168.0,1884.0,4933.0,6315.0,8377.0,7807.0,4684.0,3503.0,3369.0,92562.0,9964.0,20482.0,1156.0,2019.0,7778.0,41827.0,1611190.0,84900.0,89747.0,8627.0,13119.0,146645.0,3064600918,40.4945594,-88.84453909999999
13297,2013,85754.0,55837.0,44213.0,1078.0,2527.0,1679.0,1263.0,1231.0,1965.0,1488.0,1271.0,1379.0,719.0,2990.0,3261.0,4029.0,2296.0,1201.0,754.0,764.0,38131.0,2255.0,1609.0,467.0,2611.0,3211.0,6939.0,1082955.0,39252.0,46502.0,,,,846447052,33.7838866,-83.731829
13045,2013,112355.0,70123.0,56615.0,3175.0,3596.0,2053.0,3025.0,1943.0,2044.0,2789.0,2096.0,2472.0,2449.0,3541.0,4850.0,4875.0,3064.0,846.0,533.0,722.0,45653.0,4547.0,1826.0,471.0,2045.0,2804.0,9069.0,1286275.0,53855.0,58500.0,1703.0,20194.0,81866.0,1292475864,33.5822366,-85.0805272
22063,2013,134053.0,86222.0,71246.0,1472.0,4132.0,2751.0,2064.0,1918.0,2284.0,3152.0,2147.0,1748.0,1478.0,4935.0,5263.0,5419.0,4653.0,2639.0,1544.0,1338.0,59367.0,3488.0,2880.0,453.0,3812.0,6937.0,11895.0,1905660.0,65039.0,69014.0,291.0,8517.0,120908.0,1678761759,30.440419399999996,-90.7274738
37057,2013,163420.0,112614.0,85910.0,4386.0,5306.0,4670.0,4017.0,4800.0,5032.0,3544.0,5270.0,3138.0,2695.0,5496.0,5632.0,5859.0,3357.0,1939.0,1388.0,1255.0,68398.0,5225.0,3400.0,1544.0,1674.0,5992.0,14971.0,1629430.0,79800.0,83620.0,2266.0,15491.0,142118.0,1432727271,35.7951312,-80.207107
45075,2013,90942.0,59196.0,44165.0,1006.0,5111.0,2625.0,3391.0,2334.0,2280.0,2666.0,1179.0,1082.0,1256.0,3019.0,2990.0,3008.0,968.0,315.0,419.0,272.0,33804.0,2086.0,1515.0,1079.0,1766.0,1315.0,9807.0,863870.0,43439.0,47503.0,265.0,57565.0,30573.0,2865422661,33.436135,-80.8029131
37021,2013,247912.0,179574.0,136520.0,10564.0,6263.0,6749.0,6714.0,4866.0,6224.0,6322.0,5613.0,6257.0,5572.0,8261.0,9443.0,10740.0,7411.0,3991.0,3421.0,3133.0,120257.0,14547.0,6454.0,2051.0,3333.0,13024.0,52651.0,2249015.0,120520.0,127392.0,2493.0,15281.0,220965.0,1700318985,35.6093706,-82.5304234
26103,2013,67700.0,44986.0,34106.0,584.0,2431.0,2074.0,1280.0,1641.0,1641.0,1337.0,1332.0,1099.0,1151.0,2444.0,2720.0,2627.0,1380.0,1044.0,712.0,763.0,29349.0,3182.0,896.0,515.0,1781.0,2064.0,10952.0,497215.0,34046.0,33654.0,459.0,1155.0,63169.0,4685406068,46.6565964,-87.58402779999999
13077,2013,133180.0,87903.0,71746.0,5451.0,2621.0,3122.0,1993.0,1633.0,2334.0,2034.0,1522.0,2010.0,1976.0,4276.0,4256.0,7338.0,5739.0,3071.0,2673.0,1243.0,61677.0,5538.0,4166.0,1276.0,2650.0,5729.0,21627.0,1784755.0,64923.0,68257.0,2238.0,23159.0,102205.0,1142012458,33.3528965,-84.76213809999999
39029,2013,105893.0,75562.0,56781.0,,4093.0,2831.0,2667.0,2334.0,2667.0,2027.0,2509.0,2125.0,1807.0,2815.0,6052.0,4332.0,1936.0,1155.0,578.0,346.0,46333.0,3748.0,2153.0,816.0,2274.0,2440.0,8792.0,1073855.0,52563.0,53330.0,435.0,1572.0,101138.0,1377658481,40.770073,-80.77845500000001
29097,2013,116398.0,74656.0,58749.0,1988.0,3986.0,2960.0,2896.0,3138.0,3056.0,3734.0,2142.0,2741.0,2187.0,4536.0,4014.0,5185.0,2174.0,1105.0,818.0,784.0,53728.0,4648.0,2892.0,1218.0,1044.0,4567.0,13739.0,934790.0,56611.0,59787.0,1421.0,3018.0,105136.0,1653723341,37.2051967,-94.33725940000001
39139,2013,121773.0,84484.0,62888.0,661.0,4824.0,2691.0,2261.0,4285.0,3950.0,3096.0,3138.0,3670.0,1748.0,3881.0,4586.0,5070.0,2404.0,751.0,563.0,929.0,48935.0,3022.0,1746.0,1074.0,2493.0,4232.0,10334.0,992795.0,61436.0,60337.0,902.0,9809.0,106186.0,1282554028,40.774159000000004,-82.54278120000001
26155,2013,68900.0,47583.0,36722.0,144.0,2350.0,1477.0,2013.0,1989.0,1499.0,2157.0,2015.0,1246.0,1768.0,2442.0,3290.0,2837.0,1669.0,736.0,414.0,191.0,28482.0,1564.0,1527.0,486.0,938.0,2495.0,5779.0,708380.0,34021.0,34879.0,,,,1375178357,42.9515446,-84.14635179999999
48213,2013,78675.0,54366.0,38308.0,4205.0,2169.0,1467.0,2311.0,3073.0,1631.0,2408.0,1389.0,2011.0,1307.0,1791.0,2666.0,2428.0,1318.0,1076.0,481.0,544.0,28124.0,2704.0,915.0,217.0,1372.0,3208.0,5352.0,732260.0,38622.0,40053.0,221.0,5487.0,70083.0,2263013491,32.2116334,-95.8534183
39055,2013,93972.0,63358.0,46790.0,293.0,1390.0,875.0,1241.0,1974.0,1021.0,1257.0,1223.0,1528.0,796.0,3926.0,3547.0,5171.0,3677.0,2409.0,2096.0,2149.0,45188.0,2421.0,2420.0,368.0,1554.0,4362.0,16982.0,1095575.0,46039.0,47933.0,,,,1036773424,41.4993217,-81.1735054
53009,2013,72312.0,54050.0,34693.0,1017.0,2681.0,1536.0,1333.0,1877.0,1634.0,2744.0,1209.0,1617.0,2173.0,2822.0,3622.0,2842.0,1841.0,1425.0,682.0,568.0,27940.0,2427.0,1246.0,457.0,2074.0,1837.0,7587.0,536705.0,36406.0,35906.0,1549.0,816.0,63621.0,4503168731,48.1109034,-123.88985990000002
47179,2013,125546.0,85906.0,65377.0,2164.0,4155.0,4520.0,3688.0,3361.0,3664.0,2354.0,2464.0,4093.0,2588.0,5400.0,3921.0,3791.0,3053.0,1747.0,1601.0,1174.0,61030.0,3845.0,3545.0,1652.0,2365.0,3616.0,23010.0,1253900.0,61711.0,63835.0,1964.0,4707.0,114949.0,845605992,36.2956649,-82.4950374
28033,2013,168240.0,108197.0,89072.0,3659.0,2333.0,1759.0,3267.0,3239.0,3032.0,2815.0,2664.0,2731.0,1992.0,6354.0,7619.0,8009.0,5856.0,3744.0,2276.0,1358.0,82784.0,7368.0,3114.0,793.0,2954.0,5707.0,21136.0,1902525.0,81363.0,86877.0,2439.0,41087.0,121311.0,1233644242,34.874266,-89.99324
21059,2013,98218.0,65862.0,50222.0,889.0,2424.0,2617.0,2284.0,2271.0,2041.0,2056.0,1975.0,1978.0,2485.0,2824.0,4923.0,4164.0,2763.0,1593.0,664.0,1148.0,43438.0,3737.0,3052.0,363.0,1198.0,2594.0,9606.0,754390.0,46896.0,51322.0,806.0,4693.0,90131.0,1187227810,37.731671,-87.08713900000001
30049,2013,65338.0,45213.0,35274.0,296.0,1009.0,1601.0,1173.0,1144.0,1110.0,2171.0,1561.0,1410.0,946.0,2013.0,3941.0,3021.0,2816.0,1087.0,1052.0,552.0,33796.0,2913.0,2721.0,364.0,6370.0,3008.0,12136.0,549685.0,32505.0,32833.0,676.0,30.0,60814.0,8957164719,47.1320133,-112.3733673
48091,2013,118480.0,81462.0,61585.0,4300.0,2216.0,1147.0,1253.0,2433.0,2659.0,2630.0,1122.0,1463.0,1258.0,2738.0,3640.0,6841.0,4846.0,3027.0,3693.0,2551.0,55275.0,4315.0,3065.0,590.0,1718.0,6932.0,21554.0,1501790.0,59206.0,59274.0,79.0,3219.0,110094.0,1449162144,29.8054913,-98.260544
37097,2013,164517.0,110398.0,86724.0,7544.0,3532.0,2486.0,3229.0,4109.0,3515.0,2967.0,3030.0,3257.0,3246.0,4205.0,4435.0,8074.0,5371.0,1663.0,2350.0,2637.0,75537.0,6530.0,3445.0,897.0,1843.0,8708.0,24506.0,1961705.0,82865.0,81652.0,3657.0,20416.0,133365.0,1487420594,35.8062493,-80.8745203
36101,2013,98650.0,68578.0,51858.0,1410.0,2935.0,2431.0,3174.0,1992.0,2918.0,2778.0,2102.0,1311.0,2043.0,3605.0,4322.0,5217.0,2765.0,1614.0,988.0,1046.0,43077.0,4272.0,854.0,703.0,2213.0,3877.0,10656.0,898765.0,48660.0,49990.0,1504.0,1495.0,93493.0,3601520291,42.2667252,-77.3855253
22073,2013,156220.0,98913.0,78808.0,1036.0,7829.0,5184.0,3212.0,4213.0,3123.0,2430.0,1875.0,2438.0,1867.0,4138.0,5302.0,6175.0,3640.0,1441.0,1280.0,2330.0,63956.0,3904.0,4505.0,2343.0,2738.0,3856.0,18335.0,1206925.0,75025.0,81195.0,1797.0,57957.0,93750.0,1580933156,32.480932,-92.1515814
33009,2013,89629.0,61620.0,46139.0,2152.0,2092.0,1529.0,1724.0,2043.0,1154.0,2411.0,1506.0,2172.0,1419.0,2626.0,5256.0,4265.0,3228.0,1180.0,1228.0,1895.0,46185.0,3989.0,1397.0,916.0,1567.0,3871.0,17701.0,867375.0,44465.0,45164.0,2809.0,693.0,83621.0,4425254602,43.9264391,-71.84242420000001
55131,2013,132739.0,92240.0,72040.0,1936.0,1937.0,1831.0,1382.0,1897.0,1430.0,2994.0,2753.0,1987.0,2252.0,4288.0,6639.0,9060.0,6604.0,2742.0,2927.0,2056.0,71083.0,4458.0,5313.0,1068.0,1151.0,5151.0,22412.0,1765600.0,66276.0,66463.0,1778.0,1374.0,127424.0,1115362196,43.391156,-88.2329166
18167,2013,108291.0,69324.0,54074.0,2380.0,5233.0,3212.0,2552.0,3811.0,2057.0,1425.0,2046.0,1673.0,1936.0,3210.0,3719.0,3846.0,2106.0,935.0,698.0,852.0,45018.0,4279.0,2220.0,389.0,1273.0,3362.0,12025.0,820465.0,54201.0,54090.0,2226.0,6560.0,95011.0,1045190744,39.429142600000006,-87.39037540000001
42001,2013,101546.0,69710.0,51857.0,2728.0,1061.0,973.0,1820.0,2058.0,1882.0,1934.0,1755.0,2285.0,1490.0,3627.0,4982.0,5429.0,3188.0,2167.0,1415.0,1176.0,50325.0,4872.0,2097.0,442.0,1740.0,3497.0,12424.0,1290105.0,50481.0,51065.0,773.0,1634.0,93557.0,1343396085,39.86947070000001,-77.2177296
1117,2013,204180.0,136424.0,110897.0,7842.0,2850.0,1824.0,2778.0,3218.0,4096.0,2512.0,3700.0,3246.0,2407.0,4707.0,8907.0,11158.0,6950.0,5392.0,6076.0,3873.0,99036.0,7527.0,10382.0,4030.0,3424.0,11429.0,47298.0,2608040.0,99787.0,104393.0,3911.0,24119.0,168130.0,2034134905,33.2630428,-86.6780894
23019,2013,153364.0,106755.0,82150.0,2485.0,5154.0,3329.0,4179.0,4829.0,4150.0,4342.0,2717.0,3100.0,3288.0,5896.0,6894.0,5730.0,3548.0,1422.0,1817.0,1644.0,71564.0,6538.0,3687.0,1100.0,3771.0,4197.0,20067.0,1444850.0,75294.0,78070.0,1809.0,1073.0,146203.0,8798699751,45.409284299999996,-68.666616
55071,2013,80654.0,57662.0,42979.0,675.0,1576.0,2184.0,1718.0,2036.0,2454.0,1852.0,1825.0,1688.0,2765.0,2242.0,3810.0,4387.0,2327.0,947.0,554.0,978.0,41182.0,2643.0,1420.0,267.0,1056.0,2188.0,9505.0,763025.0,39737.0,40917.0,2117.0,614.0,76565.0,1526291643,44.156137,-87.5773525
18157,2013,180174.0,98917.0,80471.0,15493.0,7749.0,4163.0,4350.0,3905.0,3239.0,3564.0,2573.0,3067.0,3192.0,7122.0,6820.0,7085.0,4751.0,3478.0,2025.0,1359.0,85916.0,6887.0,3645.0,969.0,2622.0,6155.0,28912.0,1399135.0,92323.0,87851.0,13117.0,6274.0,155398.0,1292163432,40.3891334,-86.89355379999999
